3D	54.81	53.673
3D	55.3785	56.5155
3D	55.947	56.5155
3D	56.5155	56.5155
3D	57.084	56.5155
3D	57.6525	56.5155
3D	58.221	58.221
3D	59.358	59.358
3D	60.495	60.495
3D	61.632	62.7686666667
3D	62.2005	62.7686666667
3D	62.7685	62.7686666667
3D	62.769	62.7686666667
3D	63.337	62.7686666667
3D	63.905	62.7686666667
3D	64.4745	64.7585
3D	65.0425	64.7585
3D	66.18	66.748
3D	66.748	66.748
3D	67.316	66.748
3D	68.4535	69.7527857143
3D	69.0215	69.7527857143
3D	69.59	69.7527857143
3D	69.591	69.7527857143
3D	70.159	69.7527857143
3D	70.727	69.7527857143
3D	70.7275	69.7527857143
3D	71.2955	71.57975
3D	71.864	71.57975
3D	73.001	73.001
3D	74.138	74.138
3D	75.275	76.4119166667
3D	75.8435	76.4119166667
3D	76.4115	76.4119166667
3D	76.412	76.4119166667
3D	76.9805	76.4119166667
3D	77.549	76.4119166667
3D	78.117	79.2536
3D	78.685	79.2536
3D	79.2535	79.2536
3D	79.822	79.2536
3D	80.3905	79.2536
3D	80.959	82.0953
3D	81.527	82.0953
3D	82.095	82.0953
3D	82.6635	82.0953
3D	83.232	82.0953
3D	84.369	84.369
3D	85.506	85.791
3D	86.076	85.791
3D	87.213	87.213
3D	88.92	88.92
3D	90.6275	90.6275
3D	92.335	92.903
3D	92.903	92.903
3D	93.471	92.903
3D	95.1785	95.4625
3D	95.7465	95.4625
3D	96.886	98.0223
3D	97.454	98.0223
3D	98.022	98.0223
3D	98.5905	98.0223
3D	99.159	98.0223
3D	100.296	100.296
3D	101.433	101.433
3D	102.57	102.57
3D	103.707	104.8438
3D	104.275	104.8438
3D	104.844	104.8438
3D	105.412	104.8438
3D	105.981	104.8438
3D	106.549	106.833
3D	107.117	106.833
3D	108.254	108.254
3D	109.391	109.391
3D	110.529	110.529
3D	111.666	112.8022
3D	112.234	112.8022
3D	112.802	112.8022
3D	113.37	112.8022
3D	113.939	112.8022
3D	114.507	115.3595
3D	115.075	115.3595
3D	115.644	115.3595
3D	116.212	115.3595
3D	117.349	117.349
3D	118.486	118.771
3D	119.056	118.771
3D	120.194	120.194
3D	121.901	121.901
3D	123.038	123.038
3D	124.175	125.3114
3D	124.743	125.3114
3D	125.311	125.3114
3D	125.88	125.3114
3D	126.448	125.3114
4A	0.0	0.0
4A	1.7075	1.7075
4A	3.415	3.983
4A	3.983	3.983
4A	4.551	3.983
4A	6.83	6.83
4A	9.109	9.109
4A	11.9625	11.9625
4A	14.816	15.384
4A	15.384	15.384
4A	15.952	15.384
4A	17.0895	17.0895
4A	18.227	18.795
4A	18.795	18.795
4A	19.363	18.795
4A	20.5025	20.7865
4A	21.0705	20.7865
4A	22.778	23.346
4A	23.346	23.346
4A	23.914	23.346
4A	25.051	25.051
4A	26.188	26.188
4A	28.064	28.064
4A	29.94	29.94
4A	34.837	35.9733
4A	35.405	35.9733
4A	35.973	35.9733
4A	36.5415	35.9733
4A	37.11	35.9733
4A	37.678	38.530375
4A	38.246	38.530375
4A	38.8145	38.530375
4A	39.383	38.530375
4A	43.941	43.941
4A	45.9315	45.9315
4A	47.922	47.922
4A	49.917	49.917
4A	51.912	51.912
4A	53.0495	53.0495
4A	54.187	54.47175
4A	54.7565	54.47175
4A	55.894	55.894
4A	57.601	57.601
4A	59.308	59.59225
4A	59.8765	59.59225
4A	61.015	62.3140714286
4A	61.5835	62.3140714286
4A	62.1515	62.3140714286
4A	62.152	62.3140714286
4A	62.72	62.3140714286
4A	63.288	62.3140714286
4A	63.2885	62.3140714286
4A	63.8565	64.5388
4A	63.857	64.5388
4A	64.425	64.5388
4A	64.9935	64.5388
4A	65.562	64.5388
4A	72.422	73.559
4A	72.9905	73.559
4A	73.559	73.559
4A	74.1275	73.559
4A	74.696	73.559
4A	75.264	76.4951666667
4A	75.832	76.4951666667
4A	76.4005	76.4951666667
4A	76.9685	76.4951666667
4A	76.969	76.4951666667
4A	77.537	76.4951666667
4A	78.105	78.105
4A	79.2425	79.2425
4A	80.38	81.5163
4A	80.948	81.5163
4A	81.516	81.5163
4A	82.0845	81.5163
4A	82.653	81.5163
4A	83.221	83.505
4A	83.789	83.505
4A	90.65	91.7867
4A	91.2185	91.7867
4A	91.787	91.7867
4A	92.355	91.7867
4A	92.923	91.7867
4A	94.642	94.642
4A	96.361	96.361
4A	98.0795	98.0795
4A	99.798	100.435333333
4A	100.435	100.435333333
4A	101.073	100.435333333
4A	103.282	103.282
4A	105.491	106.059333333
4A	106.059	106.059333333
4A	106.628	106.059333333
4A	108.335	108.335
4A	110.042	111.1788
4A	110.611	111.1788
4A	111.179	111.1788
4A	111.747	111.1788
4A	112.315	111.1788
4A	112.883	113.262666667
4A	113.452	113.262666667
4A	113.453	113.262666667
4A	114.589	114.589
4A	115.726	116.294333333
4A	116.294	116.294333333
4A	116.863	116.294333333
4A	118.0	118.0
4A	119.137	120.2738
4A	119.706	120.2738
4A	120.274	120.2738
4A	120.842	120.2738
4A	121.41	120.2738
4A	121.978	122.2625
4A	122.547	122.2625
4A	123.684	123.684
4A	124.821	125.9575
4A	125.389	125.9575
4A	125.957	125.9575
4A	125.958	125.9575
4A	126.526	125.9575
4A	127.094	125.9575
4A	128.231	128.231
4A	129.369	130.5052
4A	129.937	130.5052
4A	130.505	130.5052
4A	131.073	130.5052
4A	131.642	130.5052
4A	132.779	132.779
4A	133.916	133.916
4A	135.053	135.053
4A	136.19	136.758333333
4A	136.758	136.758333333
4A	137.327	136.758333333
4A	138.464	138.464
4A	139.601	140.169333333
4A	140.169	140.169333333
4A	140.738	140.169333333
4A	141.875	141.875
4A	143.012	143.012
4A	144.719	144.719
4A	146.426	146.994333333
4A	146.994	146.994333333
4A	147.563	146.994333333
4A	149.842	149.842
4A	152.121	152.121
4A	154.4	154.4
4A	156.679	156.679
4B	0.0	0.5685
4B	0.5685	0.5685
4B	1.137	0.5685
4B	3.99	3.99
4B	6.843	6.843
4B	8.6265	8.6265
4B	10.41	10.41
4B	11.6235	11.6235
4B	12.837	12.837
4B	13.974	13.974
4B	15.111	15.111
4B	18.525	19.0935
4B	19.0935	19.0935
4B	19.662	19.0935
4B	21.936	21.936
4B	23.6435	23.6435
4B	25.351	25.351
4B	27.058	27.058
4B	28.765	28.765
4B	31.039	32.1757
4B	31.6075	32.1757
4B	32.176	32.1757
4B	32.744	32.1757
4B	33.312	32.1757
4B	33.8805	34.73325
4B	34.449	34.73325
4B	35.0175	34.73325
4B	35.586	34.73325
4B	37.293	37.293
4B	39.0	39.0
4B	40.707	40.707
4B	42.414	42.414
4B	43.5515	43.5515
4B	44.689	45.8253333333
4B	45.257	45.8253333333
4B	45.825	45.8253333333
4B	45.8255	45.8253333333
4B	46.3935	45.8253333333
4B	46.962	45.8253333333
4B	47.5325	48.1006666667
4B	48.1005	48.1006666667
4B	48.669	48.1006666667
4B	50.376	50.376
4B	51.513	51.513
4B	52.65	52.93525
4B	53.2205	52.93525
4B	54.3575	55.495
4B	54.9255	55.495
4B	55.494	55.495
4B	56.065	55.495
4B	56.633	55.495
4B	57.201	58.2569285714
4B	57.2015	58.2569285714
4B	57.7695	58.2569285714
4B	58.338	58.2569285714
4B	58.9065	58.2569285714
4B	58.907	58.2569285714
4B	59.475	58.2569285714
4B	60.0435	60.89625
4B	60.612	60.89625
4B	61.1805	60.89625
4B	61.749	60.89625
4B	63.456	63.456
4B	65.163	66.4891666667
4B	65.7315	66.4891666667
4B	66.3	66.4891666667
4B	66.868	66.4891666667
4B	67.436	66.4891666667
4B	67.4365	66.4891666667
4B	68.0045	68.28875
4B	68.573	68.28875
4B	69.71	69.71
4B	70.847	71.4155
4B	71.4155	71.4155
4B	71.984	71.4155
4B	73.121	73.121
4B	74.258	75.5841666667
4B	74.8265	75.5841666667
4B	75.395	75.5841666667
4B	75.963	75.5841666667
4B	76.531	75.5841666667
4B	76.5315	75.5841666667
4B	77.0995	77.38375
4B	77.668	77.38375
4B	79.947	79.947
4B	82.226	82.226
4B	83.363	83.363
4B	84.5	85.0685
4B	85.0685	85.0685
4B	85.637	85.0685
4B	87.344	87.344
4B	89.051	89.6195
4B	89.6195	89.6195
4B	90.188	89.6195
4B	92.462	93.03
4B	93.03	93.03
4B	93.598	93.03
4B	95.0355	95.0355
4B	96.473	96.473
4B	97.8795	97.8795
4B	99.286	100.4227
4B	99.8545	100.4227
4B	100.423	100.4227
4B	100.991	100.4227
4B	101.559	100.4227
4B	102.127	102.4115
4B	102.696	102.4115
4D	0.0	0.5685
4D	0.5685	0.5685
4D	1.137	0.5685
4D	2.844	2.844
4D	4.551	5.1195
4D	5.1195	5.1195
4D	5.688	5.1195
4D	7.395	7.395
4D	9.102	9.102
4D	10.809	10.809
4D	12.516	12.516
4D	17.074	17.074
4D	22.781	22.781
4D	30.803	30.803
4D	33.0825	33.0825
4D	35.362	35.362
4D	37.081	37.081
4D	38.8	38.8
4D	41.0915	41.0915
4D	43.383	43.9515
4D	43.9515	43.9515
4D	44.52	43.9515
4D	45.657	45.657
4D	46.794	46.794
4D	47.931	47.931
4D	49.068	49.068
4D	50.7755	50.7755
4D	52.483	53.6193333333
4D	53.051	53.6193333333
4D	53.619	53.6193333333
4D	53.6195	53.6193333333
4D	54.1875	53.6193333333
4D	54.756	53.6193333333
4D	55.8945	56.463
4D	56.463	56.463
4D	57.0315	56.463
4D	58.17	59.4961666667
4D	58.7385	59.4961666667
4D	59.307	59.4961666667
4D	59.875	59.4961666667
4D	60.443	59.4961666667
4D	60.4435	59.4961666667
4D	61.0115	61.29575
4D	61.58	61.29575
4D	63.859	63.859
4D	66.138	67.2746
4D	66.706	67.2746
4D	67.274	67.2746
4D	67.8435	67.2746
4D	68.4115	67.2746
4D	69.549	69.549
4D	78.742	78.742
4D	80.449	80.449
4D	82.156	82.156
4D	83.2935	83.2935
4D	84.431	84.431
4D	86.138	86.138
4D	87.845	87.845
4D	88.982	88.982
4D	90.119	90.119
5A	0.0	0.0
5A	1.137	2.487
5A	1.7055	2.487
5A	2.2735	2.487
5A	2.274	2.487
5A	2.842	2.487
5A	2.8425	2.487
5A	3.4105	2.487
5A	3.411	2.487
5A	3.979	5.02083333333
5A	4.547	5.02083333333
5A	4.5475	5.02083333333
5A	5.1155	5.02083333333
5A	5.684	5.02083333333
5A	6.252	5.02083333333
5A	6.82	7.79435714286
5A	6.8205	7.79435714286
5A	7.3885	7.79435714286
5A	7.9565	7.79435714286
5A	7.957	7.79435714286
5A	8.525	7.79435714286
5A	9.093	7.79435714286
5A	9.6615	9.94575
5A	10.23	9.94575
5A	11.367	12.5039
5A	11.935	12.5039
5A	12.504	12.5039
5A	13.0725	12.5039
5A	13.641	12.5039
5A	14.209	15.3531
5A	14.777	15.3531
5A	15.3455	15.3531
5A	15.914	15.3531
5A	16.52	15.3531
5A	17.126	17.126
5A	19.941	19.941
5A	22.756	24.08225
5A	23.3245	24.08225
5A	23.893	24.08225
5A	24.461	24.08225
5A	25.029	24.08225
5A	25.03	24.08225
5A	26.1665	26.1665
5A	27.304	27.304
5A	28.441	28.441
5A	29.578	30.7143333333
5A	30.146	30.7143333333
5A	30.714	30.7143333333
5A	30.7145	30.7143333333
5A	31.2825	30.7143333333
5A	31.851	30.7143333333
5A	32.988	32.988
5A	34.125	34.125
5A	35.3165	35.3165
5A	36.508	36.508
5A	37.7	37.7
5A	38.892	39.46
5A	39.46	39.46
5A	40.028	39.46
5A	41.1655	41.1655
5A	42.303	43.4393
5A	42.871	43.4393
5A	43.439	43.4393
5A	44.0075	43.4393
5A	44.576	43.4393
5A	46.283	46.283
5A	47.99	48.5585
5A	48.5585	48.5585
5A	49.127	48.5585
5A	50.264	50.264
5A	51.401	51.969
5A	51.969	51.969
5A	52.537	51.969
5A	54.2445	54.2445
5A	55.952	57.0883
5A	56.52	57.0883
5A	57.088	57.0883
5A	57.6565	57.0883
5A	58.225	57.0883
5A	59.362	59.362
5A	60.499	60.499
5A	63.3525	63.3525
5A	66.206	67.3423
5A	66.774	67.3423
5A	67.342	67.3423
5A	67.9105	67.3423
5A	68.479	67.3423
5A	71.367	71.367
5A	74.255	74.255
5A	75.9965	75.9965
5A	77.738	78.3065
5A	78.3065	78.3065
5A	78.875	78.3065
5A	80.012	80.012
5A	81.149	82.2857
5A	81.7175	82.2857
5A	82.286	82.2857
5A	82.854	82.2857
5A	83.422	82.2857
5A	85.701	85.701
5A	87.98	89.1167
5A	88.5485	89.1167
5A	89.117	89.1167
5A	89.685	89.1167
5A	90.253	89.1167
5A	90.8215	91.2006666667
5A	91.39	91.2006666667
5A	91.3905	91.2006666667
5A	92.527	92.527
5A	93.664	94.846
5A	94.255	94.846
5A	94.846	94.846
5A	95.437	94.846
5A	96.028	94.846
5A	96.5965	96.968
5A	97.1425	96.968
5A	97.165	96.968
5A	98.302	98.302
5A	99.439	99.439
5A	100.576	100.576
5A	101.713	101.713
5A	102.85	102.85
5A	103.987	103.987
5A	106.84	106.84
5A	109.694	110.8302
5A	110.262	110.8302
5A	110.83	110.8302
5A	111.398	110.8302
5A	111.967	110.8302
5B	0.0	0.0
5B	1.707	1.707
5B	3.414	3.9825
5B	3.9825	3.9825
5B	4.551	3.9825
5B	10.257	10.8255
5B	10.8255	10.8255
5B	11.394	10.8255
5B	12.5325	12.81675
5B	13.101	12.81675
5B	14.808	15.3765
5B	15.3765	15.3765
5B	15.945	15.3765
5B	17.082	17.082
5B	18.219	18.219
5B	26.242	26.242
5B	29.095	29.095
5B	31.948	31.948
5B	33.0855	33.0855
5B	34.223	35.5216428571
5B	34.791	35.5216428571
5B	35.359	35.5216428571
5B	35.3595	35.5216428571
5B	35.9275	35.5216428571
5B	36.4955	35.5216428571
5B	36.496	35.5216428571
5B	37.064	38.3426875
5B	37.632	38.3426875
5B	37.6325	38.3426875
5B	38.2005	38.3426875
5B	38.7685	38.3426875
5B	38.769	38.3426875
5B	39.337	38.3426875
5B	39.338	38.3426875
5B	39.905	39.9055
5B	39.906	39.9055
5B	41.0425	41.0425
5B	42.18	42.46475
5B	42.7495	42.46475
5B	43.887	43.887
5B	45.594	45.594
5B	46.731	46.731
5B	47.868	49.005
5B	48.4365	49.005
5B	49.005	49.005
5B	49.5735	49.005
5B	50.142	49.005
5B	50.71	50.994
5B	51.278	50.994
5B	52.4275	52.4275
5B	53.577	53.577
5B	55.869	55.869
5B	58.161	58.161
5B	60.44	60.44
5B	62.719	63.8553333333
5B	63.287	63.8553333333
5B	63.855	63.8553333333
5B	63.8555	63.8553333333
5B	64.4235	63.8553333333
5B	64.992	63.8553333333
5B	65.5625	65.5625
5B	66.699	66.699
5B	67.8365	68.12125
5B	68.406	68.12125
5B	69.5435	69.5435
5B	70.681	70.681
5B	72.96	72.96
5B	75.239	76.3753
5B	75.807	76.3753
5B	76.375	76.3753
5B	76.9435	76.3753
5B	77.512	76.3753
5B	78.649	78.649
5B	79.786	80.9227
5B	80.3545	80.9227
5B	80.923	80.9227
5B	81.491	80.9227
5B	82.059	80.9227
5B	82.6275	82.91175
5B	83.196	82.91175
5B	84.903	84.903
5B	86.61	87.1785
5B	87.1785	87.1785
5B	87.747	87.1785
5B	89.454	89.454
5B	91.161	92.2977
5B	91.7295	92.2977
5B	92.298	92.2977
5B	92.866	92.2977
5B	93.434	92.2977
5B	94.0025	95.04425
5B	94.5705	95.04425
5B	94.571	95.04425
5B	95.139	95.04425
5B	95.707	95.04425
5B	96.2755	95.04425
5B	96.844	96.844
5B	97.981	97.981
5B	99.118	100.2547
5B	99.6865	100.2547
5B	100.255	100.2547
5B	100.823	100.2547
5B	101.391	100.2547
5B	102.529	102.529
5B	103.666	104.8022
5B	104.234	104.8022
5B	104.802	104.8022
5B	105.37	104.8022
5B	105.939	104.8022
5B	107.076	108.2128
5B	107.644	108.2128
5B	108.213	108.2128
5B	108.781	108.2128
5B	109.35	108.2128
5B	109.918	110.96
5B	110.486	110.96
5B	110.487	110.96
5B	111.055	110.96
5B	111.623	110.96
5B	112.191	110.96
5B	112.759	113.9066
5B	113.328	113.9066
5B	113.896	113.9066
5B	114.482	113.9066
5B	115.068	113.9066
5B	124.298	124.298
5B	126.005	126.005
5B	127.712	127.712
5B	128.849	129.9858
5B	129.417	129.9858
5B	129.986	129.9858
5B	130.554	129.9858
5B	131.123	129.9858
5B	132.26	133.3968
5B	132.828	133.3968
5B	133.397	133.3968
5B	133.965	133.3968
5B	134.534	133.3968
5B	135.102	135.386
5B	135.67	135.386
5B	136.808	136.808
5B	137.945	139.0812
5B	138.513	139.0812
5B	139.081	139.0812
5B	139.649	139.0812
5B	140.218	139.0812
5B	140.786	141.07
5B	141.354	141.07
5B	142.491	142.491
5B	143.628	144.7648
5B	144.196	144.7648
5B	144.765	144.7648
5B	145.333	144.7648
5B	145.902	144.7648
5B	147.039	147.039
5B	148.177	148.177
5B	149.885	150.169
5B	150.453	150.169
5B	151.593	152.161333333
5B	152.161	152.161333333
5B	152.73	152.161333333
5B	153.867	153.867
5B	155.004	155.004
5D	0.0	0.0
5D	1.137	1.137
5D	2.274	2.8425
5D	2.8425	2.8425
5D	3.411	2.8425
5D	4.548	4.548
5D	5.685	5.685
5D	6.822	6.822
5D	7.959	8.5275
5D	8.5275	8.5275
5D	9.096	8.5275
5D	10.233	10.233
5D	11.37	11.37025
5D	11.3705	11.37025
5D	12.5075	12.5075
5D	13.645	13.645
5D	14.782	14.782
5D	15.919	16.487
5D	16.487	16.487
5D	17.055	16.487
5D	18.1925	18.1925
5D	19.33	19.898
5D	19.898	19.898
5D	20.466	19.898
5D	21.6035	21.6035
5D	22.741	24.0397857143
5D	23.309	24.0397857143
5D	23.877	24.0397857143
5D	23.8775	24.0397857143
5D	24.4455	24.0397857143
5D	25.014	24.0397857143
5D	25.0145	24.0397857143
5D	25.5825	26.9089166667
5D	26.151	26.9089166667
5D	26.7195	26.9089166667
5D	27.288	26.9089166667
5D	27.856	26.9089166667
5D	27.8565	26.9089166667
5D	28.4245	29.4903125
5D	28.425	29.4903125
5D	28.993	29.4903125
5D	29.561	29.4903125
5D	29.5615	29.4903125
5D	30.1295	29.4903125
5D	30.13	29.4903125
5D	30.698	29.4903125
5D	31.2665	32.4035
5D	31.835	32.4035
5D	32.4035	32.4035
5D	32.972	32.4035
5D	33.5405	32.4035
5D	34.109	35.2453333333
5D	34.677	35.2453333333
5D	35.245	35.2453333333
5D	35.2455	35.2453333333
5D	35.8135	35.2453333333
5D	36.382	35.2453333333
5D	36.95	37.80275
5D	37.518	37.80275
5D	38.0875	37.80275
5D	38.6555	37.80275
5D	39.793	40.9293
5D	40.361	40.9293
5D	40.929	40.9293
5D	41.4975	40.9293
5D	42.066	40.9293
5D	42.634	43.486375
5D	43.202	43.486375
5D	43.7705	43.486375
5D	44.339	43.486375
5D	45.476	45.476
5D	46.613	46.613
5D	47.75	47.75
5D	48.887	49.676
5D	49.676	49.676
5D	50.465	49.676
5D	51.4005	51.86825
5D	52.336	51.86825
5D	60.359	60.359
5D	61.4995	62.6414
5D	62.0715	62.6414
5D	62.64	62.6414
5D	63.212	62.6414
5D	63.784	62.6414
5D	64.352	65.1476
5D	64.92	65.1476
5D	64.9205	65.1476
5D	65.4885	65.1476
5D	66.057	65.1476
5D	68.91	68.91
5D	71.763	71.763
5D	72.9005	72.9005
5D	74.038	75.1743333333
5D	74.606	75.1743333333
5D	75.174	75.1743333333
5D	75.1745	75.1743333333
5D	75.7425	75.1743333333
5D	76.311	75.1743333333
5D	76.879	78.0155
5D	77.447	78.0155
5D	78.0155	78.0155
5D	78.584	78.0155
5D	79.152	78.0155
5D	79.72	80.8567
5D	80.2885	80.8567
5D	80.857	80.8567
5D	81.425	80.8567
5D	81.993	80.8567
5D	82.5615	82.84575
5D	83.13	82.84575
5D	84.267	84.267
5D	85.404	85.404
5D	86.5415	86.5415
5D	87.679	87.679
5D	88.816	88.816
5D	89.953	89.953
5D	91.09	91.09
5D	92.227	92.227
5D	93.364	93.364
5D	94.501	94.501
5D	95.6385	95.6385
5D	96.776	97.9123
5D	97.344	97.9123
5D	97.912	97.9123
5D	98.4805	97.9123
5D	99.049	97.9123
5D	99.617	99.901
5D	100.185	99.901
5D	101.322	101.322
5D	102.46	103.5964
5D	103.028	103.5964
5D	103.596	103.5964
5D	104.165	103.5964
5D	104.733	103.5964
5D	105.301	106.4378
5D	105.869	106.4378
5D	106.438	106.4378
5D	107.006	106.4378
5D	107.575	106.4378
5D	108.143	109.2794
5D	108.711	109.2794
5D	109.279	109.2794
5D	109.848	109.2794
5D	110.416	109.2794
5D	111.553	112.121333333
5D	112.121	112.121333333
5D	112.69	112.121333333
5D	113.827	113.827
5D	114.964	114.964
5D	116.102	116.102
5D	117.239	117.807
5D	117.807	117.807
5D	118.375	117.807
5D	119.512	119.512
5D	120.649	120.6495
5D	120.65	120.6495
5D	121.787	122.9236
5D	122.355	122.9236
5D	122.924	122.9236
5D	123.492	122.9236
5D	124.06	122.9236
5D	125.197	125.197
5D	126.335	126.335
5D	127.472	127.472
5D	128.609	128.609
5D	130.316	130.316
5D	132.023	133.1596
5D	132.591	133.1596
5D	133.16	133.1596
5D	133.728	133.1596
5D	134.296	133.1596
5D	135.433	135.433
5D	136.571	137.7072
5D	137.139	137.7072
5D	137.707	137.7072
5D	138.275	137.7072
5D	138.844	137.7072
5D	139.981	139.981
5D	141.118	141.742
5D	141.742	141.742
5D	142.366	141.742
5D	146.812	147.38
5D	147.38	147.38
5D	147.948	147.38
5D	150.096	150.096
5D	152.244	152.244
5D	153.512	153.512
5D	154.779	155.9156
5D	155.347	155.9156
5D	155.916	155.9156
5D	156.484	155.9156
5D	157.052	155.9156
5D	158.19	158.19
5D	159.327	160.463333333
5D	159.895	160.463333333
5D	160.463	160.463333333
5D	160.464	160.463333333
5D	161.031	160.463333333
5D	161.6	160.463333333
5D	163.307	163.307
5D	165.014	165.014
5D	166.721	166.721
5D	168.429	169.5652
5D	168.997	169.5652
5D	169.565	169.5652
5D	170.133	169.5652
5D	170.702	169.5652
6A	0.0	0.0
6A	1.707	1.707
6A	3.414	3.414
6A	5.693	5.693
6A	7.972	7.972
6A	9.1095	9.1095
6A	10.247	10.247
6A	19.44	19.44
6A	22.293	22.293
6A	25.146	25.7165
6A	25.7165	25.7165
6A	26.287	25.7165
6A	27.426	27.426
6A	28.5625	29.6198571429
6A	28.565	29.6198571429
6A	29.133	29.6198571429
6A	29.701	29.6198571429
6A	30.2695	29.6198571429
6A	30.27	29.6198571429
6A	30.838	29.6198571429
6A	31.4065	31.69075
6A	31.975	31.69075
6A	34.828	34.828
6A	37.681	37.681
6A	40.5345	40.5345
6A	43.388	44.6866428571
6A	43.956	44.6866428571
6A	44.524	44.6866428571
6A	44.5245	44.6866428571
6A	45.0925	44.6866428571
6A	45.6605	44.6866428571
6A	45.661	44.6866428571
6A	46.229	47.2845
6A	46.797	47.2845
6A	46.7975	47.2845
6A	47.3655	47.2845
6A	47.366	47.2845
6A	47.934	47.2845
6A	48.5025	47.2845
6A	49.071	49.071
6A	50.208	50.208
6A	51.345	52.482
6A	51.9135	52.482
6A	52.482	52.482
6A	53.0505	52.482
6A	53.619	52.482
6A	54.1875	55.211
6A	54.756	55.211
6A	55.325	55.211
6A	55.893	55.211
6A	55.8935	55.211
6A	57.0305	57.0305
6A	58.168	58.45275
6A	58.7375	58.45275
6A	59.875	59.875
6A	61.582	61.582
6A	63.904	63.904
6A	66.226	66.226
6A	67.4055	68.5676
6A	67.9735	68.5676
6A	68.585	68.5676
6A	69.153	68.5676
6A	69.721	68.5676
6A	70.2895	71.4264
6A	70.858	71.4264
6A	71.4265	71.4264
6A	71.995	71.4264
6A	72.563	71.4264
6A	73.131	73.6995
6A	73.6995	73.6995
6A	74.268	73.6995
6A	75.426	75.426
6A	76.584	76.584
6A	79.459	79.459
6A	82.334	82.334
6A	83.471	83.471
6A	84.608	84.608
6A	86.883	88.0193333333
6A	87.451	88.0193333333
6A	88.019	88.0193333333
6A	88.0195	88.0193333333
6A	88.5875	88.0193333333
6A	89.156	88.0193333333
6A	89.724	90.576375
6A	90.292	90.576375
6A	90.8605	90.576375
6A	91.429	90.576375
6A	94.843	95.4115
6A	95.4115	95.4115
6A	95.98	95.4115
6A	97.117	97.117
6A	98.254	98.8225
6A	98.8225	98.8225
6A	99.391	98.8225
6B	0.0	1.29907142857
6B	0.5685	1.29907142857
6B	1.1365	1.29907142857
6B	1.137	1.29907142857
6B	1.705	1.29907142857
6B	2.273	1.29907142857
6B	2.2735	1.29907142857
6B	2.8415	3.978
6B	3.41	3.978
6B	3.978	3.978
6B	4.546	3.978
6B	5.1145	3.978
6B	5.683	5.683
6B	7.39	7.39
6B	9.097	9.097
6B	17.12	17.12
6B	18.827	18.827
6B	20.534	20.534
6B	22.2415	22.2415
6B	23.949	24.517
6B	24.517	24.517
6B	25.085	24.517
6B	26.2225	26.2225
6B	27.36	27.36
6B	28.497	28.497
6B	29.634	29.634
6B	33.048	33.048
6B	34.185	35.322
6B	34.7535	35.322
6B	35.322	35.322
6B	35.8905	35.322
6B	36.459	35.322
6B	37.0275	37.5965
6B	37.596	37.5965
6B	38.166	37.5965
6B	39.303	39.303
6B	41.01	41.01
6B	42.147	42.147
6B	43.284	44.5830714286
6B	43.8525	44.5830714286
6B	44.4205	44.5830714286
6B	44.421	44.5830714286
6B	44.989	44.5830714286
6B	45.557	44.5830714286
6B	45.5575	44.5830714286
6B	46.1255	47.1812142857
6B	46.126	47.1812142857
6B	46.694	47.1812142857
6B	47.2625	47.1812142857
6B	47.8305	47.1812142857
6B	47.831	47.1812142857
6B	48.399	47.1812142857
6B	48.967	50.10375
6B	48.9675	50.10375
6B	49.5355	50.10375
6B	50.1035	50.10375
6B	50.104	50.10375
6B	50.672	50.10375
6B	51.24	50.10375
6B	51.2405	50.10375
6B	51.8085	51.9981666667
6B	51.809	51.9981666667
6B	52.377	51.9981666667
6B	53.514	53.514
6B	54.651	55.788
6B	55.2195	55.788
6B	55.788	55.788
6B	56.3565	55.788
6B	56.925	55.788
6B	58.062	58.062
6B	59.199	60.5254166667
6B	59.7675	60.5254166667
6B	60.336	60.5254166667
6B	60.9045	60.5254166667
6B	61.4725	60.5254166667
6B	61.473	60.5254166667
6B	62.041	62.893375
6B	62.609	62.893375
6B	63.1775	62.893375
6B	63.746	62.893375
6B	65.453	65.453
6B	67.16	68.2967
6B	67.7285	68.2967
6B	68.297	68.2967
6B	68.865	68.2967
6B	69.433	68.2967
6B	70.0015	70.28575
6B	70.57	70.28575
6B	72.277	72.277
6B	73.984	75.1206666667
6B	74.5525	75.1206666667
6B	75.1205	75.1206666667
6B	75.121	75.1206666667
6B	75.689	75.1206666667
6B	76.257	75.1206666667
6B	77.9645	77.9645
6B	79.672	80.24
6B	80.24	80.24
6B	80.808	80.24
6B	81.9455	81.9455
6B	83.083	84.1244166667
6B	83.65	84.1244166667
6B	83.651	84.1244166667
6B	84.219	84.1244166667
6B	84.7875	84.1244166667
6B	85.356	84.1244166667
6B	85.924	86.208
6B	86.492	86.208
6B	88.771	88.771
6B	91.05	91.6185
6B	91.6185	91.6185
6B	92.187	91.6185
6B	93.324	93.324
6B	94.461	95.0295
6B	95.0295	95.0295
6B	95.598	95.0295
6B	96.735	96.735
6B	97.872	97.872
6D	0.0	0.0
6D	1.137	1.137
6D	2.274	3.4107
6D	2.8425	3.4107
6D	3.411	3.4107
6D	3.979	3.4107
6D	4.547	3.4107
6D	6.826	6.826
6D	9.105	9.105
6D	15.966	17.1027
6D	16.5345	17.1027
6D	17.103	17.1027
6D	17.671	17.1027
6D	18.239	17.1027
6D	18.8075	19.9444
6D	19.376	19.9444
6D	19.9445	19.9444
6D	20.513	19.9444
6D	21.081	19.9444
6D	21.649	22.2175
